sense,honor,curse,despise,situation,antihuman,roughness,slaughter,strike_support,depression_rate
2.626,2.399,2.096,1.844,2.365,1.308,0.47,0.227,2.348,0.133
3.121,2.844,2.386,2.082,2.666,1.8,1.25,0.918,2.712,0.251
2.997,2.737,2.556,2.275,2.428,1.891,1.248,1.008,2.556,0.653
0.837,1.046,0.801,0.605,1.718,0.562,0.156,0.077,1.472,0.0
1.26,1.108,0.937,0.866,1.751,0.384,0.0,0.0,1.461,0.0
1.175,1.109,0.951,1.087,1.96,0.81,0.087,0.0,1.564,0.053
3.569,3.18,2.863,2.31,2.588,1.637,0.572,0.278,2.866,0.5
3.511,3.285,3.099,2.675,2.613,2.093,0.723,0.44,2.963,0.813
2.563,2.301,2.027,1.768,2.273,1.038,0.394,0.143,1.908,0.01
1.671,1.341,0.933,0.766,2.032,0.537,0.325,0.309,1.65,0.119
